fid,Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,F_25_to_29sum,F_15_to_19sum,M_15_to_19sum,F_1_to_4sum,M_0_to_1sum,F_0_to_1sum,M_30_to_34sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,F_20_to_24sum,M_5_to_9sum,M_1_to_4sum,F_30_to_34sum,M_20_to_24sum,F_5_to_9sum,F_35_to_39sum,M_25_to_29sum
"951",0.404582703182,0.00279029393979,Chamari,"50699112",,,,Singra,"506991",Natore,"5069",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1265.15083795786,958.353429421782,1050.0920868367,758.064713642001,194.744478620589,188.891045141965,1031.50586548448,1117.52357031405,1006.66294848919,1037.43572498858,1260.8188560605,1071.91514386237,781.048256397247,1098.93038032949,906.240241706371,1021.00898364186,1085.01343531907,1071.11785788834
"952",0.356880504467,0.00318528919131,Chambal,"20150818",,,,Banshkhali,"201508",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1243.05132458359,1440.03364929929,1366.57490014657,869.999118223786,224.468481355347,216.782347748987,988.056574624032,1343.91699599847,1256.9035118334,940.94158308953,1454.67784403265,1217.0875878036,900.26016266644,1000.61680819467,1252.48987178132,1153.78949933872,942.357057351619,1130.512857344
"953",0.22435169933,0.00114874099397,Champaknagar,"20120743",,,,Bijoynagar,"201207",Brahamanbaria,"2012",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,632.532577544451,655.311783850193,633.413911640644,684.464263886213,174.077469259501,170.551630869508,392.135839343071,792.712066799402,781.200266957283,395.034375756979,694.640539228916,932.773254156113,698.160435050726,531.782451719046,455.341956287622,881.143639624119,488.403869792819,424.212312936783
"954",0.33472521061,0.00261305124068,Champaphul,"40874723",,,,Kaliganj,"408747",Satkhira,"4087",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,496.907891392708,469.671102523804,456.396700888872,301.58571524173,77.5890706405044,75.1477316338569,403.113828107715,493.262796163559,461.759701639414,404.465587928891,547.902511492372,447.916389644146,311.181111641228,457.822489500046,386.151070840657,426.402152195573,452.357175275683,414.175674438476
"955",0.467366488371,0.0028248640761,Champapur,"50100627",,,,Adamdighi,"501006",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1292.01072143018,966.139461010695,1065.93142578006,782.279003553092,203.040369287133,194.924650434405,1010.66897566617,1146.54332920909,1012.68710462749,1055.163617149,1293.04312427342,1111.47306548059,814.320004031062,1103.63430832326,957.668850556016,1036.21030855179,1101.24322257936,1098.44413375854
"956",0.359717184367,0.0029459903538,Chamrul,"50103313",,,,Dhupchanchia,"501033",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1460.14312636852,1092.84397794306,1203.94935934246,888.207210741937,230.655793290585,221.319349436089,1137.62286813557,1298.86880525947,1146.1159234643,1191.89486984909,1457.93613648415,1261.38525937498,925.075290009379,1242.88620783389,1083.38751043379,1174.24235188961,1241.73218281567,1240.56740686297
"957",0.204286957064,0.00100003082367,Chamta,"30866525",,,,Naria,"308665",Shariatpur,"3086",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,561.454551786184,621.751480549574,556.765355795622,511.414912045002,130.504481524229,127.431993216276,393.811192661524,744.507887423038,756.900164991617,416.025660306215,590.238418489695,759.083970397711,523.4052708745,499.204462945461,404.054554909468,720.469020038843,481.535575479269,408.813897505403
"958",0.277204802663,0.00197095502729,Chanchari,"40652831",,,,Kalia,"406528",Narail,"4065",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,862.712924182415,754.402453437448,784.318377405405,660.624843247235,170.007871631533,164.611436780542,653.36435162276,982.772945582867,915.370940580964,647.270542524755,888.856739297509,972.247709974647,681.838790424168,787.539968267083,594.032698906958,916.87638309598,753.625555068254,656.627619333565
"959",0.340048780651,0.00171303738005,Chanchra,"10099138",,,,Tazumuddin,"100991",Bhola,"1009",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,1126.09845727682,1041.8655564785,1063.96341280639,1018.22291770577,260.860563915223,253.716059990227,863.879253432155,1454.22401542962,1344.25456736982,838.814978525043,1179.12463654578,1496.06490930915,1046.21538604796,927.044754520059,751.753235474229,1431.32054616511,816.621199563146,876.949563056231
"960",0.34641739227,0.00253031584622,Chanchra,"40414723",,,,Kotwali,"404147",Jessore,"4041",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,2121.5241125524,1844.38117551804,1903.20993161201,1291.67673446238,332.711427997798,321.854010947049,1714.09626501799,2057.14892718196,1907.40396460891,1785.88361078501,2208.58598840237,1814.73189404607,1334.38266167045,1887.72306647897,1641.30987924337,1732.2413431108,1878.31122404337,1796.23361903429
"961",0.33231133376,0.00291536080387,Chandaikona,"50886119",,,,Royganj,"508861",Sirajganj,"5088",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,3124.47078368068,2555.90991410613,2746.98778310418,2484.09360900521,636.842594772577,618.974919959903,2473.81932646036,3279.86678156257,2950.40697473288,2472.71718236804,3428.55878379941,3602.6198079586,2554.14041939378,2673.4557903409,2438.66387796402,3407.89359170198,2566.58435159922,2700.90808898211
"962",0.188574271879,0.00116296964518,Chandan Baisha,"50108125",,,,Sariakandi,"501081",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,441.889968857169,330.746599823236,364.37065179646,268.825099512935,69.8113960176706,66.9845903925598,344.258029177785,393.099981784821,346.863846406341,360.686234921217,441.242771759629,381.771607115865,279.987753719091,376.113660931587,327.8934032619,355.392492681742,375.766702845693,375.439999684691
"963",0.508127711605,0.00462714480908,Chandan Nagar,"50646931",,,,Niamatpur,"506469",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1629.08465002477,1203.99712724984,1353.00796420872,928.139705225825,239.164143517613,231.269540423527,1338.79845640063,1401.61739754677,1253.66495369375,1339.50602987409,1676.17105439305,1326.9021513015,959.199008360505,1453.27668465674,1191.30732408911,1261.2037820071,1428.71122701466,1396.31712310016
"964",0.185241115572,0.00106416383364,Chandanaish Paurashava,"20151899",,,,Chandanaish,"201518",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1266.45608645678,1467.14728814363,1392.30542358756,886.379877835512,228.694881126285,220.864029206336,1006.66017386317,1369.22090670466,1280.56908905506,958.658079057932,1482.06721201539,1240.00349313021,917.210690021515,1019.45689892769,1276.07234749198,1175.51359888911,960.100205689669,1151.79869198799
"965",0.177292151432,0.000945463544793,Chandanbari,"30685233",,,,Manohardi,"306852",Narsingdi,"3068",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1009.13142603636,974.003470480442,998.353197485209,821.710879325867,211.099462166429,204.750105626881,760.690221771598,1143.67475941777,1066.23151311278,738.988853305578,1111.29497042298,1204.25582641363,846.64203363657,849.590422928333,848.992877095938,1136.26230990887,808.840915828943,841.155531227589
"966",0.366312780381,0.00233499262742,Chandanbari,"55772529",,,,Boda,"557725",Panchagarh,"5577",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,979.698766931891,850.528230294585,950.690997064114,751.12808701396,194.560159318149,187.162611017004,792.054514855146,984.025232627988,933.696028932929,789.853460103273,989.743913531303,1050.81574110687,780.308982416987,815.903495192528,736.895424053073,996.33091789484,815.332001969218,828.428956180811
"967",0.353532549304,0.00190142717194,Chandani,"30827632",,,,Rajbari Sadar,"308276",Rajbari,"3082",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,863.151730552316,756.77355478704,779.558971449733,620.74214348197,159.560993917286,154.673636488616,663.491569697857,911.423631057143,855.748565003276,665.024177655578,905.542165443301,881.287803083658,639.940184786916,756.123774439096,622.994232997298,841.228345602751,725.133574292064,703.713179469109
"968",0.38616462937,0.00259181822263,Chandanpat,"55854917",,,,Rangpur Sadar,"558549",Rangpur,"5585",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1564.03389248252,1231.4186218977,1352.5656350106,1080.03446471691,279.03359137848,269.117987252772,1251.80429027975,1548.00745931268,1423.2008600086,1271.29187634587,1595.91742035747,1593.18632552028,1119.1007438302,1333.40134054422,1149.86390574276,1497.24190148711,1307.96322882175,1295.97750988603
"969",0.213128261952,0.00127241157776,Chandanpur,"20197519",,,,Meghna,"201975",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,896.691191092134,981.075216412544,921.331692248583,759.237011611462,193.45004645735,189.183156520128,551.952300906181,1075.21949025989,1046.94225972891,545.047432139516,1011.57198056579,1084.60047781467,775.856693595648,711.685197085142,660.110748112202,1041.33007597923,689.009198278189,627.928966388106
"970",0.368054083237,0.00235075324725,Chandanpur,"40874313",,,,Kalaroa,"408743",Satkhira,"4087",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1086.72982865572,1026.91927118599,998.063655927777,659.56944668293,169.688289314508,164.348459837958,881.593081325293,1078.68398328125,1009.76406933367,884.649547427893,1198.05597679317,979.438013911247,680.557068623602,1001.14908947051,844.495241448283,932.400923520327,989.21766166389,905.8381472826
"971",0.332724715426,0.00280108452346,Chandas,"50645019",,,,Mahadebpur,"506450",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1111.75246083736,821.655750185251,923.346699610353,633.399621970952,163.215168278664,157.827575523406,913.649564161897,956.519718393683,855.551058918238,914.132439896464,1143.88610462844,905.531049147248,654.595731966197,991.774079740047,812.995721206069,860.695857167244,975.009630843997,952.902599975467
"972",0.420974807276,0.00270366652451,Chandba,"50760515",,,,Atgharia,"507605",Pabna,"5076",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1636.83978453279,1307.0925514251,1407.43136098981,1166.810528934,298.158578582108,290.740432422608,1306.96852713823,1596.40584352612,1453.4829211235,1262.91259551048,1716.74500599504,1604.58538044989,1195.80390650034,1389.04577209055,1221.2845493108,1522.77193279564,1307.12856251001,1379.75611352921
"973",0.214608439155,0.00151340911583,Chander Char,"20195428",,,,Homna,"201954",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1542.33073079586,1680.28573638201,1581.48551103473,1335.02993148565,340.096639722586,332.656565696001,949.916102260351,1856.10201722383,1809.11442694068,939.559246882796,1736.22578325868,1898.33941525221,1364.00202044845,1229.93593978882,1133.39090934396,1819.78481891751,1185.57654455304,1076.38885310292
"974",0.182481932255,0.000957113707964,Chanderkandi,"30686423",,,,Roypura,"306864",Narsingdi,"3068",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1211.43968290091,1179.34090602398,1222.07234632969,1019.9794691503,261.971683546901,254.153753444552,895.17977386713,1422.06250876188,1326.20213574171,884.195678591728,1317.95260357857,1501.22949880362,1050.67174133658,1034.30040118098,993.987452417612,1416.21580159664,988.777981162071,970.924418359995
"975",0.143712016504,0.000830468282497,Chandgaon,"45725631",,,,Madan,"457256",Netrakona,"4572",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,389.203051194549,325.618169784546,362.11237077415,395.214741155505,100.743687402457,98.4777749180794,295.688477270305,486.984265714884,441.616380095482,296.901122234762,383.339031279087,561.909283488989,404.045729100704,349.569128453732,280.057517074049,531.907074347138,314.237304620445,296.012703359127
"976",0.13767853192,0.000840885970645,Chandgram,"40501540",,,,Bheramara,"405015",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,820.077321231365,634.185070753098,703.408578127623,504.96873255074,129.527586452663,125.825765781105,689.108472794294,773.991914719343,711.754063665867,656.933574587107,814.187911450863,718.691686838865,519.487346827984,733.938861370087,602.904195845127,693.072270542383,692.000224620104,685.751774400473
"977",0.290545746035,0.00271232840799,Chandhar,"30568225",,,,Singair,"305682",Manikganj,"3056",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,2225.25693851709,1768.21125656366,1788.77988339961,1461.43770299852,373.987700048834,364.154241271317,1676.83082382381,2115.04941639304,1985.28733098507,1766.44280134141,2258.66809800267,2081.23716923594,1499.92660951614,2004.12758852541,1599.56284371018,2008.95427972078,1961.00285769999,1692.33154341578
"978",0.305731444426,0.00286420020042,Chandi,"50691523",,,,Baraigram,"506915",Natore,"5069",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,881.603837504983,668.171713069081,732.001452580094,529.232273586094,135.9497086294,131.871640510857,718.645374551415,779.528726279736,702.279636234045,722.503694564104,879.037803009152,748.102749571204,545.244125343859,765.601973339915,631.760000489652,712.545016109943,755.565812960267,746.3624856323
"979",0.247154346631,0.00124887905468,Chandi Pasha,"30487919",,,,Pakundia,"304879",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1056.45438352227,941.549810558558,973.857754051685,1053.98559600115,269.347753509879,262.627245731652,749.097190916538,1285.37368109822,1212.88224697113,776.159680187702,1072.63919618726,1497.05180579424,1080.25442567468,901.948989421129,750.17146576941,1409.01991066337,849.083154469728,787.690800845623
"980",0.302089168287,0.00213558863815,Chandibarpur,"40657633",,,,Narail Sadar,"406576",Narail,"4065",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,766.166089490056,669.976722493768,696.544734209776,586.693833857775,150.982166338712,146.189650390297,580.245868340135,872.790105879307,812.93110857904,574.834022372961,789.384130656719,863.442757189274,605.533712774515,699.405794784427,527.55406460166,814.26807564497,669.286767661572,583.143941923976
"981",0.548342888038,0.00447090986792,Chandigarh,"45721825",,,,Durgapur,"457218",Netrakona,"4572",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1443.40453627706,1207.59264856577,1342.93561276793,1465.69958373904,373.619617767632,365.216219186783,1096.59492106736,1806.03747998178,1637.78542928398,1101.09215652198,1421.65713821352,2083.90557695925,1498.45032414794,1296.41755001247,1038.62569639832,1972.63891124725,1165.38539294153,1097.79735079408
"982",0.539127096174,0.0025554643164,Chandighat,"60587421",,,,Maulvi Bazar Sadar,"605874",Maulvibazar,"6058",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,2218.29724194109,2535.49082382023,2472.88512137532,1928.95127254725,491.296959307045,480.64715956524,1552.80617520213,2637.60414510965,2530.68974468112,1642.09438622743,2299.91633281112,2716.68022246659,1970.41068868339,1943.82638528943,1866.24226276577,2607.75936235487,1892.23062384129,1723.67375876009
"983",0.192836432799,0.000854421526988,Chandina Paurashava,"20192799",,,,Chandina,"201927",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2136.69897657633,2337.77517527342,2195.41409343481,1809.16346848011,460.966405600309,450.798960462213,1315.23084533215,2562.10878801346,2494.72780930996,1298.77743899822,2410.44501197338,2584.46246641874,1848.76601499319,1695.85365140438,1572.95841878653,2481.35470151901,1641.81968334317,1496.27339860797
"984",0.275903698913,0.00244444663244,Chandipasha,"45617223",,,,Nandail,"456172",Mymensingh,"4561",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1858.99121758342,1622.10581788421,1716.33574777842,1726.12751883268,440.30747385323,430.108438365161,1428.61178033054,2192.55582016706,2031.87083768845,1431.2929469347,1977.62557604909,2479.22688132524,1765.91076382995,1619.63263833523,1412.09146215022,2346.72243356705,1554.35502880812,1505.36412227154
"985",0.214635650793,0.00163254213263,Chandipur,"20516523",,,,Ramganj,"205165",Lakshmipur,"2051",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1320.5840357542,1486.04788482189,1338.47558030486,1171.59038925171,300.640921033919,291.931444093585,833.105377718806,1624.57272866368,1559.03767448664,838.827827885747,1465.79199844599,1691.64760887623,1205.75966772437,1086.57214638591,924.690291851759,1605.09744739532,1063.17019364238,937.067056655884
"986",0.197149886408,0.0011874076766,Chandipur,"50646043",,,,Naogaon Sadar,"506460",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1207.14446601272,892.187382787466,1002.55333477259,687.874007642269,177.25620072335,171.401249848306,991.903529047966,1038.68803218007,929.010643810034,992.548298299313,1241.93572083116,983.390683203936,710.909125417471,1076.73734596372,882.788665026426,934.644986987114,1058.58131381869,1034.64019593596
"987",0.329281284234,0.00351642783189,Chandipur,"55277717",,,,Parbatipur,"552777",Dinajpur,"5527",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1526.65570168197,1233.37961423397,1384.99521157146,1038.49670810997,268.05083257705,258.767792522907,1250.59325607121,1476.15224087238,1341.93601639569,1245.77841925621,1510.07770127058,1447.00573678315,1075.05287051201,1299.86731339991,1117.73483511806,1372.50850071013,1284.10134062171,1277.37473702431
"988",0.332936911104,0.00194938474791,Chandipur,"55329118",,,,Sundarganj,"553291",Gaibandha,"5532",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1420.20231682062,978.964592561126,1039.84078864753,1049.66419178247,271.338141243905,261.55046897009,1073.69352841377,1373.99805653095,1224.78749856353,1077.34028160572,1409.23023331165,1515.41008490324,1088.23704466224,1193.11183893681,856.512464776635,1421.67585253716,1148.4074049294,1096.36595910788
"989",0.279018594521,0.00399771064623,Chandkhali,"40476416",,,,Paikgachha,"404764",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1441.39754256606,1309.495418787,1354.35677698255,855.697243154049,220.818588193506,213.218672413379,1226.70027124882,1431.05107359588,1309.47890053689,1218.99434882402,1562.3883485347,1243.02193206549,885.621799886227,1305.62095235288,1224.09448423982,1181.79622070491,1262.04452972114,1245.03824473917
